,Season,Episode,Speaker,Line,date_job
49,6.0,18.0,Aleksandr,You know I'll be in Paris for some time with my exhibition.,
50,6.0,18.0,Aleksandr,I'm going next week and I'm not sure when I'll come back.,
51,6.0,18.0,Carrie,"Unfortunately, having a man leave me for Paris was not foreign to me.",
52,6.0,18.0,Aleksandr,I'm hoping you'll come.,
53,6.0,18.0,Carrie,"Sure, I'll come for the opening and maybe another weekend also?",
54,6.0,18.0,Aleksandr,"No, you misunderstand.",
55,6.0,18.0,Aleksandr,I'm hoping you'll come and be with me.,
56,6.0,18.0,Carrie,In Paris?,
57,6.0,18.0,Aleksandr,Yes.,
58,6.0,18.0,Carrie,For who knows when we'll come back?,
59,6.0,18.0,Aleksandr,Yes. I need you there.,
60,6.0,18.0,Carrie,But this was foreign to me.,
61,6.0,18.0,Aleksandr,"Oh, the caviar.",
62,6.0,18.0,Carrie,"For most women, the goal of the dinner party is",
63,6.0,18.0,Carrie,to have your friends feel comfortable around your boyfriend.,
64,6.0,18.0,Samantha,I think my maid is using my vibrator.,
65,6.0,18.0,Carrie,"Other times, you wish your friends were not quite so comfortable.",
66,6.0,18.0,Charlotte,I don't think you're suppose to say maid anymore.,
67,6.0,18.0,Carrie,I don't think we're supposed to say vibrator over dinner.,
68,6.0,18.0,Samantha,I'm telling you. I went into the kitchen to get it.,
69,6.0,18.0,Miranda,Wait. Why was it in the kitchen?,
70,6.0,18.0,Samantha,I like to mix it up.,
71,6.0,18.0,Samantha,"But yesterday, the batteries were dead.",
72,6.0,18.0,Samantha,They were new the last time I used it,
73,6.0,18.0,Samantha,and I haven't used it since Smith came back.,
74,6.0,18.0,Smith,"Oh baby, that's sweet.",
75,6.0,18.0,Samantha,Now maybe in the other Republics people like to share vibrators,
76,6.0,18.0,Samantha,"but this is America, land of plenty.",
77,6.0,18.0,Harry,I think you could have a potential lawsuit on your hands.,
78,6.0,18.0,Miranda,- What? Breaking and vibrating?,
79,6.0,18.0,Stanford,- As long as it's not entering.,
80,6.0,18.0,Steve,- Beautiful piano. You play?,
81,6.0,18.0,Aleksandr,- Yeah I do.,
82,6.0,18.0,Steve,You know any Billy Joel?,
83,6.0,18.0,Aleksandr,- I'm not familiar. ,
84,6.0,18.0,Steve,"- Uptown girl, Always a woman.",
85,6.0,18.0,Marcus,Piano man.,
86,6.0,18.0,Charlotte,Tell us about your sculpture exhibition in Paris.,
87,6.0,18.0,Aleksandr,- They are not technically sculpture. ,
88,6.0,18.0,Charlotte,- Oh. Sorry.,
89,6.0,18.0,Carrie,They are large-scale light instillations integrated with video imaging.,
90,6.0,18.0,Aleksandr,That's fine.,
91,6.0,18.0,Harry,I don't like Paris. Too much attitude.,
92,6.0,18.0,Harry,- And what's with the toilet paper? ,
93,6.0,18.0,Aleksandr,- Paris is the best city in the world.,
94,6.0,18.0,Steve,"Easy fellow, you're talking to New Yorkers here.",
95,6.0,18.0,Aleksandr,New York is wonderful but there is nowhere like Paris.,
96,6.0,18.0,Aleksandr,You'll see Carrie.,
97,6.0,18.0,Miranda,- Are you going? For the opening? ,
98,6.0,18.0,Aleksandr,- Yes she's coming with me. To live.,
99,6.0,18.0,Carrie,"Well, we hadn't actually discussed the details but...",
100,6.0,18.0,Carrie,"yes, I have been invited to go to Paris.",
101,6.0,18.0,Carrie,"Later, my friends wanted a tour of the apartment.",
102,6.0,18.0,Carrie,"A.k.a, time to ask me what the hell was going on.",
103,6.0,18.0,Charlotte,- You would go live with him? ,
104,6.0,18.0,Carrie,- I don't know.,
105,6.0,18.0,Miranda,When were you planning to tell us?,
106,6.0,18.0,Carrie,He just sprang this on me two hours ago.,
107,6.0,18.0,Miranda,- How long would you go? ,
108,6.0,18.0,Charlotte,- Where would you live?,
109,6.0,18.0,Samantha,- Is there a guest room? ,
110,6.0,18.0,Miranda,- Are you really thinking of going?,
111,6.0,18.0,Carrie,I'm not sure. I haven't digested it yet.,
112,6.0,18.0,Carrie,- I'm still digesting dinner. ,
113,6.0,18.0,Charlotte,- This is so exciting.,
114,6.0,18.0,Carrie,I know. My boyfriend has just asked me to go to Paris with him.,
115,6.0,18.0,Carrie,This is the most romantic thing that has ever happened to me.,
116,6.0,18.0,Samantha,What do you think they're doing down there?,
117,6.0,18.0,Miranda,"Not having a Billy Joel sing-a-long, that's for sure.",
118,6.0,18.0,Stanford,"Ladies, time's up.",
119,6.0,18.0,Stanford,I can't pretend to be one of the boys any longer.,
120,6.0,18.0,Carrie,So. I spoke to my girlfriends and they have a few questions about Paris.,
121,6.0,18.0,Aleksandr,But you are the one who's going.,
122,6.0,18.0,Carrie,Well we don't know about that yet.,
123,6.0,18.0,Carrie,I mean...,
124,6.0,18.0,Carrie,how could this work? Would I get my own place?,
125,6.0,18.0,Aleksandr,- Why do you get your own place? ,
126,6.0,18.0,Carrie,- I don't know.,
127,6.0,18.0,Carrie,I've never done this before.,
128,6.0,18.0,Aleksandr,You'll live with me. I have a beautiful apartment on the Left Bank.,
129,6.0,18.0,Aleksandr,But it's being remodeled.,
130,6.0,18.0,Aleksandr,So we would stay at the Plaza Athenee,
131,6.0,18.0,Carrie,Okay but are we talking a year? Indefinitely?,
132,6.0,18.0,Carrie,Don't I need to learn French? Would I be able to work there?,
133,6.0,18.0,Carrie,What about my cell phone? Would it work there?,
134,6.0,18.0,Aleksandr,So many questions. Which is yours?,
135,6.0,18.0,Carrie,I can't remember. I think I drank too much Barolo at dinner.,
136,6.0,18.0,Carrie,Okay. Here's one of mine.,
137,6.0,18.0,Carrie,What about my apartment here? Would I sublet it?,
138,6.0,18.0,Aleksandr,- I would pay for your apartment. ,
139,6.0,18.0,Carrie,- That's crazy. I can't let you do that.,
140,6.0,18.0,Aleksandr,Why? I have plenty of money.,
141,6.0,18.0,Aleksandr,But I don't have plenty of Carrie Bradshaws.,
142,6.0,18.0,Carrie,And I've always wanted to learn French and drink wine before noon so basically,
143,6.0,18.0,Carrie,it's my fantasy complete with Parisian parties and museum openings.,
144,6.0,18.0,Miranda,But for how long?,
145,6.0,18.0,Carrie,As long as it's fun. ,
146,6.0,18.0,Carrie,Indefinitely.,
147,6.0,18.0,Miranda,So you'd be moving there?,
148,6.0,18.0,Carrie,No. Cause I'd still have my apartment here.,
149,6.0,18.0,Miranda,- Which he'd be paying for.  ,
150,6.0,18.0,Samantha,- He can certainly afford it.,
151,6.0,18.0,Charlotte,- Do you think you might get married? ,
152,6.0,18.0,Carrie,- No. That's..,
153,6.0,18.0,Carrie,I don't think that's the point.,
154,6.0,18.0,Charlotte,- Then what is he promising you? ,
155,6.0,18.0,Carrie,- The world.,
156,6.0,18.0,Miranda,But what about your job? Your column is all about New York.,
157,6.0,18.0,Miranda,You're all about New York. How would youˇ,
158,6.0,18.0,Carrie,I don't know.,
159,6.0,18.0,Carrie,How can you people still have questions? I got all of your questions answered.,
160,6.0,18.0,Carrie,And they were good answers by the way.,
161,6.0,18.0,Carrie,So this is the time when everybody should be really excited for me.,
162,6.0,18.0,Samantha,- We are excited. It's fabulous ,
163,6.0,18.0,Carrie,. - No. Forget it. Forget it.,
164,6.0,18.0,Charlotte,"- No, I think it's really romantic.  ",
165,6.0,18.0,Carrie,- Then stop killing it with questions.,
166,6.0,18.0,Miranda,We just wanna make sure you think this through.,
167,6.0,18.0,Carrie,I am thinking it through.,
168,6.0,18.0,Carrie,But it's a nice offer and it would be nice,
169,6.0,18.0,Carrie,if my friends could be happy for me.,
170,6.0,18.0,Carrie,Especially when I've always been happy for them.,
171,6.0,18.0,Charlotte,"Carrie, we are happy for you.",
172,6.0,18.0,Samantha,Anyone wanna talk about cancer?,
173,6.0,18.0,Samantha,Anybody?,
174,6.0,18.0,Carrie,They say the unexamined life it not worth living.,
175,6.0,18.0,Carrie,But what if the examining becomes your life?,
176,6.0,18.0,Carrie,Is that living or just procrastinating?,
177,6.0,18.0,Carrie,And what if all those helpful lunches and late night phone calls to friends,
178,6.0,18.0,Carrie,have made us all girl talk and no girl action?,
179,6.0,18.0,Carrie,Is it time to stop questioning?,
180,6.0,18.0,Carrie,Certain questions should never be asked by anyone.,
181,6.0,18.0,Carrie,Especially a husband.,
182,6.0,18.0,Harry,Think someone's getting a little chunky?,
183,6.0,18.0,Charlotte,Harry.,
184,6.0,18.0,Harry,I'm talking about the dog.,
185,6.0,18.0,Carrie,Elizabeth Taylor had gained 4 pounds,
186,6.0,18.0,Carrie,which for a dog who used to weigh 8 pounds seemed excessive.,
187,6.0,18.0,Charlotte,Hi. Can you tell me where the diet dog food is?,
188,6.0,18.0,Clerk,Oh I can't believe her. She's beautiful. May I?,
189,6.0,18.0,Charlotte,Yes she is beautiful. But she's getting a little fat.,
190,6.0,18.0,Clerk,Oh. She's not fat.,
191,6.0,18.0,Charlotte,You're right. That is an ugly word. She is full figured.,
192,6.0,18.0,Clerk,No. She's pregnant.,
193,6.0,18.0,Harry,Honey. I got your message. So the dog's knocked up?,
194,6.0,18.0,Charlotte,Yes. She's pregnant because everyone around me gets pregnant just not me.,
195,6.0,18.0,Harry,It's not like she planned it. She's a dog.,
196,6.0,18.0,Charlotte,Exactly. She's not even thinking about it and bam! On her first try.,
197,6.0,18.0,Harry,Well it might have been her first time but it was with at least 8 dogs.,
198,6.0,18.0,Charlotte,8 mutts. And we are gonna have to raise her whole trampy unpedigreed family.,
199,6.0,18.0,Charlotte,"Elizabeth, mommy can't look at you right now.",
200,6.0,18.0,Carrie,Miranda just doesn't like him.,
201,6.0,18.0,Carrie,- This is all about Billy Joel.  ,
202,6.0,18.0,Samantha,- It's not about Billy Joel.,
203,6.0,18.0,Samantha,It's about you.,
204,6.0,18.0,Samantha,We're not going to encourage you to cross an ocean.,
205,6.0,18.0,Samantha,We're selfish bitches. We like you in New York.,
206,6.0,18.0,Carrie,"Well I like me in New York, too. But I really like him.",
207,6.0,18.0,Carrie,"- He's great, isn't he? ",
208,6.0,18.0,Samantha,- Yes. A bit arrogant.,
209,6.0,18.0,Samantha,- But he's got the goods to back it up.  ,
210,6.0,18.0,Carrie,- And he can be really sweet.,
211,6.0,18.0,Samantha,- Then he's got it all.  ,
212,6.0,18.0,Carrie,- Then why does Miranda not like him?,
213,6.0,18.0,Samantha,She doesn't not like him. She doesn't know him.,
214,6.0,18.0,Carrie,She didn't try to get to know him. She didn't ask him one question all night,
215,6.0,18.0,Carrie,- and she is all about the questions. ,
216,6.0,18.0,Samantha,"- Well, here's a question.",
217,6.0,18.0,Samantha,Why do you care?,
218,6.0,18.0,Samantha,Have you ever heard me once ask what anybody thinks about my boyfriend?,
219,6.0,18.0,Carrie,I've never heard you use the term boyfriend.,
220,6.0,18.0,Samantha,My point is it doesn't matter.,
221,6.0,18.0,Samantha,Nobody knows what goes on behind closed doors.,
222,6.0,18.0,Carrie,- You know the most annoying thing?,
223,6.0,18.0,Samantha, - What's annoying?,
224,6.0,18.0,Carrie,Miranda has a point. What about work and everything.,
225,6.0,18.0,Carrie,Maybe I can't leave New York.,
226,6.0,18.0,Carrie,I don't know how I'd do some place else.,
227,6.0,18.0,Samantha,"Believe me, your fabulousness will translate.",
228,6.0,18.0,Samantha,And nobody says he gets to dictate the terms.,
229,6.0,18.0,Samantha,Figure out how to do it so you're comfortable.,
230,6.0,18.0,Samantha,"Maybe half the time you're there, half the time I'm there.",
231,6.0,18.0,Carrie,Well now you're being too supportive.,
232,6.0,18.0,Audiotape,Voulez vous a la discotheque?,
233,6.0,18.0,Audiotape,Voulez vous a la ???,
234,6.0,18.0,Audiotape,voulez vous allez au restaurant?,
235,6.0,18.0,Carrie,Later I still had questions filling my head.,
236,6.0,18.0,Carrie,But at least they were in French. Voulez vous a Paris?,
237,6.0,18.0,Aleksandr,- Are you coming?  ,
238,6.0,18.0,Carrie,- Yeah I just have to put my earrings on.,
239,6.0,18.0,Aleksandr,"No, to Paris.",
240,6.0,18.0,Carrie,Oh. Well.,
241,6.0,18.0,Carrie,I haven't decided yet.,
242,6.0,18.0,Aleksandr,"I'm inviting you to go to France, not to jail.",
243,6.0,18.0,Carrie,- I just have..,
244,6.0,18.0,Aleksandr, - More questions? Is it possible?,
245,6.0,18.0,Carrie,Things to figure out.,
246,6.0,18.0,Carrie,My whole life is here.,
247,6.0,18.0,Carrie,Could we stay in New York and then...,
248,6.0,18.0,Carrie,just go to Paris for few months for your show?,
249,6.0,18.0,Carrie,Then it wouldn't feel like we're moving.,
250,6.0,18.0,Aleksandr,I need to be in Paris now.,
251,6.0,18.0,Aleksandr,I've been here for three years. I'm finished with New York.,
252,6.0,18.0,Aleksandr,It's time for Paris.,
253,6.0,18.0,Carrie,But.. I'm not finished with New York.,
254,6.0,18.0,Carrie,Maybe we could... do long distance for a while?,
255,6.0,18.0,Carrie,Going back and forth?,
256,6.0,18.0,Aleksandr,It's never worked for me.,
257,6.0,18.0,Aleksandr,"You know, someone meets someone, someone gets bored.",
258,6.0,18.0,Carrie,I don't know. Voulez-vous an ultimatum?,
259,6.0,18.0,Carrie,Normally a couple doesn't go from an ultimatum to a party.,
260,6.0,18.0,Carrie,But we were in charge of bringing something very important.,
261,6.0,18.0,Enid,"Carrie, so glad you came.",
262,6.0,18.0,Carrie,"- Enid, this is.  ",
263,6.0,18.0,Enid,- Alexander Patrovski. I'm thrilled.,
264,6.0,18.0,Aleksandr,- Pleasure to meet you. ,
265,6.0,18.0,Carrie,- And this is Martin Grable.,
266,6.0,18.0,Martin Grable,Hi. Looks like it's gonna start snowing out there.,
267,6.0,18.0,Martin Grable,They say it's going to be reminiscing of the '74 nor'easter.,
268,6.0,18.0,Enid,Hello.,
269,6.0,18.0,Carrie,Martin is a food critic for Bon a Petite.,
270,6.0,18.0,Enid,Fascinating.,
271,6.0,18.0,Enid,The coat check is right around the corner.,
272,6.0,18.0,Carrie,- He's very sweet and smart. ,
273,6.0,18.0,Enid,- He's a hobbit.,
274,6.0,18.0,Lexi Featherston,Carrie Bradshaw.,
275,6.0,18.0,Lexi Featherston,Where the fuck have you been hiding.,
276,6.0,18.0,Carrie,Lexi Featherington has been one of New York's legendary party girls,
277,6.0,18.0,Carrie,who always ended up on page 6 because of her bar hopping and her bed hopping.,
278,6.0,18.0,Lexi Featherston,I'm gonna go up to the roof and have a smoke. I'll be back in five.,
279,6.0,18.0,Miranda,He's just so pretentious.,
280,6.0,18.0,Steve,- Are you still talking about him? ,
281,6.0,18.0,Miranda,- It's not him.,
282,6.0,18.0,Miranda,I've been thinking about this and it's how she is around him.,
283,6.0,18.0,Miranda,She's different and not in a good way.,
284,6.0,18.0,Miranda,- She didn't laugh all night. Not once. ,
285,6.0,18.0,Steve," - Miranda, no offense but you never think anyone's good enough for you and your friends.",
286,6.0,18.0,St,- You didn't' think I was good enough. ,
287,6.0,18.0,Miranda,- That's not true.,
288,6.0,18.0,Steve,Yes it is. And it's fine. I know you come around.,
289,6.0,18.0,Miranda,Large scale light instillations. What the fuck is that?,
290,6.0,18.0,Steve,- He's kind of full of himself.  ,
291,6.0,18.0,Miranda,- Thank you.,
292,6.0,18.0,Steve,"Let's not wake the kid, huh?",
293,6.0,18.0,Steve,"Miranda, if she moves, it'll be okay.",
294,6.0,18.0,Steve,"You'll talk, you'll visit.",
295,6.0,18.0,Miranda,I bet she won't go.,
296,6.0,18.0,Miranda,She can't leave New York. She's got too much here.,
297,6.0,18.0,Martin Grable,"Yeah, the best raw-milk white cheddar",
298,6.0,18.0,Martin Grable,I ever had was from a farm and guess where?,
299,6.0,18.0,Carrie,"Oh, I --
",
300,6.0,18.0,Martin Grable,New York. We now rival England for the best cheddar in the world.,
301,6.0,18.0,Carrie,"An hour later, I had somehow ended up on Enid's date.",
302,6.0,18.0,Martin Grable,"Actually, raw milk couldn't even be used in the States till recently",
303,6.0,18.0,Martin Grable,because it isn't pasteurized.,
304,6.0,18.0,Martin Grable,It basically goes from the cow right to you.,
305,6.0,18.0,Carrie,And Enid had somehow ended up on mine. .,
306,6.0,18.0,Enid,- That's priceless,
307,6.0,18.0,Enid,I never liked I.M. Pei either.,
308,6.0,18.0,Carrie,"Martin, can you excuse me just for a minute? Thank you.",
309,6.0,18.0,Enid,"You know, I have to tell you,",
310,6.0,18.0,Enid,I've been a fan of your work for longer than I'd like to admit.,
311,6.0,18.0,Aleksandr,I've been doing my work for longer than I'd like to admit.,
312,6.0,18.0,Carrie,- Hi. ,
313,6.0,18.0,Enid,"- Hi. Oh Carrie, I love this man.",
314,6.0,18.0,Carrie,"- Yes, I see that. ",
315,6.0,18.0,Aleksandr,- Would anybody like a drink?,
316,6.0,18.0,Enid,Are you always this attentive? I'd love a vodka martini. Carrie?,
317,6.0,18.0,Carrie,- Oh no. I'm fine. Thanks. ,
318,6.0,18.0,Aleksandr,- One vodka martini coming up.,
319,6.0,18.0,Enid,"Carrie, why aren't I with him?",
320,6.0,18.0,Carrie,Because I am?,
321,6.0,18.0,Carrie,- What are you doing?  ,
322,6.0,18.0,Enid,- What?,
323,6.0,18.0,Enid,All right. I'm sorry. It's not fair.,
324,6.0,18.0,Enid,He's my age and you've got him and I am in no-mance land.,
325,6.0,18.0,Enid,Literally. No man anywhere.,
326,6.0,18.0,Enid,"Man can date anyone any age, but let's be frank.",
327,6.0,18.0,Enid,Most of them prefer the bimbos so...,
328,6.0,18.0,Enid,"if you're a successful 50 something woman,",
329,6.0,18.0,Enid,there's a very small pool. It's very small. It's a wading pool really.,
330,6.0,18.0,Enid,So why are you swimming in my wading pool?,
331,6.0,18.0,Carrie,It was another question I wasn't prepared to answer.,
332,6.0,18.0,Carrie,- I need to go to the bathroom. ,
333,6.0,18.0,Enid,"- Yeah, it's down the hall.",
334,6.0,18.0,Carrie,"Outside, the snow was starting to come down.",
335,6.0,18.0,Carrie,"And inside, it was going up. ",
336,6.0,18.0,Lexi Featherston,- Oh hey. You want some?,
337,6.0,18.0,Carrie,- No thanks.,
338,6.0,18.0,Lexi Featherston,"- Close the door, close the door.",
339,6.0,18.0,Carrie,- Do people still do coke?  ,
340,6.0,18.0,Lexi Featherston,- No. Unfortunately.,
341,6.0,18.0,Lexi Featherston,"Oh god, Carrie. I'm 40 years old. Can you fucking believe it?",
342,6.0,18.0,Lexi Featherston,Don't answer that.,
343,6.0,18.0,Lexi Featherston,"Remember we used to go to Tunnel, we were like 5.",
344,6.0,18.0,Lexi Featherston,- Need to use the John? ,
345,6.0,18.0,Carrie,"- No, I was trying to get away for a minute",
346,6.0,18.0,Lexi Featherston,Euro-intellectuals.,
347,6.0,18.0,Lexi Featherston,I don't know why I pulled strings to get an invite to this piece of shit party.,
348,6.0,18.0,Lexi Featherston,I'm so glad to see you though. We're the only two single girls here.,
349,6.0,18.0,Carrie,"- Well, actually, I'm with someone. ",
350,6.0,18.0,Lexi Featherston,- Fuck you.,
351,6.0,18.0,Carrie,"And speaking of little piece of shit parties,",
352,6.0,18.0,Harry,- Babe. ,
353,6.0,18.0,Charlotte,"- No Harry, I cannot come to bed right now .",
354,6.0,18.0,Charlotte,because someone left me a little present.,
355,6.0,18.0,Charlotte,Because someone is too pregnant to hold it in.,
356,6.0,18.0,Harry,Yeah well someone isn't holding it in anymore.,
357,6.0,18.0,Harry,"In fact, someone is giving birth in the bathroom.",
358,6.0,18.0,Charlotte,- Right now? ,
359,6.0,18.0,Harry,"- Honey, it's time.",
360,6.0,18.0,Charlotte,"Elizabeth Taylor, mommy's coming.",
361,6.0,18.0,Carrie,"That night, Charlotte embraced her maternal instinct.",
362,6.0,18.0,Carrie,And three puppies.,
363,6.0,18.0,Carrie,"And I, embraced my boyfriend for as long as I still had him.",
364,6.0,18.0,Party guest,"So now, Rama and I split our time between Los Angeles and Calcutta.",
365,6.0,18.0,Rama,- He splits his time. ,
366,6.0,18.0,Party guest,- Rama hates Los Angeles.,
367,6.0,18.0,Rama,Frozen yogurt is not culture.,
368,6.0,18.0,Party guest,So she stays in our home in Calcutta while I headed our movies in Los Angeles.,
369,6.0,18.0,Rama,But I get final Calcutta.,
370,6.0,18.0,Rama,Nice to meet with you. You too.,
371,6.0,18.0,Carrie,So. They aren't together all the time. They seem happy.,
372,6.0,18.0,Aleksandr,"Carrie, I don't want that. I want you wake up, you see me.",
373,6.0,18.0,Aleksandr,I see you. We go to dinner. We sit in cafes. Life.,
374,6.0,18.0,Carrie,I want you everyday too but I have a life here.,
375,6.0,18.0,Aleksandr,Yes. But what do you want to come home to?,
376,6.0,18.0,Aleksandr,What do you want your life to be?,
377,6.0,18.0,Lexi Featherston,"- Carrie, you have a lighter?",
378,6.0,18.0,Carrie," - No, Oh sorry I don't smoke anymore.",
379,6.0,18.0,Lexi Featherston,Oh fuck you.,
380,6.0,18.0,Martin Grable,"Anyway, I'm just a huge fan of the pomegranate.",
381,6.0,18.0,Lexi Featherston,Do either you have a light?,
382,6.0,18.0,Enid,There's no smoking in here. Please go outside.,
383,6.0,18.0,Lexi Featherston,There is no outside. It's fucking snowing.,
384,6.0,18.0,Lexi Featherston,"- Ooh, a candle.",
385,6.0,18.0,Martin Grable,  - She was rather rude.,
386,6.0,18.0,Enid,Don't even know how she got in here.,
387,6.0,18.0,Lexi Featherston,Hey. How do you open this fucking thing?,
388,6.0,18.0,Martin Grable,Excuse me. Miss. Could you keep it down?,
389,6.0,18.0,Lexi Featherston,You keep it down.,
390,6.0,18.0,Lexi Featherston,Fucking geriatrics,
391,6.0,18.0,Martin Grable,"Now, our hostess has already said there's no smoking.",
392,6.0,18.0,Lexi Featherston,When did everybody stop smoking?,
393,6.0,18.0,Lexi Featherston,When did everybody pair off?,
394,6.0,18.0,Lexi Featherston,This is used to be the most exciting city in the world.,
395,6.0,18.0,Lexi Featherston,And now it's nothing but smoking near a fucking open window.,
396,6.0,18.0,Lexi Featherston,New York is over.,
397,6.0,18.0,Lexi Featherston,O-V-E-R. Over.,
398,6.0,18.0,Lexi Featherston,No one's fun anymore. What ever happened to fun?,
399,6.0,18.0,Lexi Featherston,I'm so bored I could die.,
400,6.0,18.0,Carrie,It was the first time Lexi had ever left a party early.,
401,6.0,18.0,Carrie,"An hour later, the snow really started to fall.",
402,6.0,18.0,Carrie,The first time that winter.,
403,6.0,18.0,Carrie,And it didn't stop.,
404,6.0,18.0,Carrie,The city was silent.,
405,6.0,18.0,Carrie,There were no more questions.,
406,6.0,18.0,Carrie,Only white noise.,
407,6.0,18.0,Headline,Daily News The Party's Over,
408,6.0,18.0,Carrie,I want to go to Paris.,
409,6.0,18.0,Carrie,It was a day made for first snows. ,
410,6.0,18.0,Miranda,- Look Brady. Snow angels.,
411,6.0,18.0,Carrie,And staying home with family.,
412,6.0,18.0,Charlotte,See that? It's called snow.,
413,6.0,18.0,Carrie,"Two days later, we said goodbye to our snow angel.",
414,6.0,18.0,Stanford,"Wait, she tripped on her Manolo?",
415,6.0,18.0,Carrie,"Stannie, the girl died. It's sad. The end.",
416,6.0,18.0,Stanford,I'll say it's sad.,
417,6.0,18.0,Stanford,The scandal of the New York social scene and I missed it.,
418,6.0,18.0,Stanford,I need details. Last words.,
419,6.0,18.0,Carrie,- 'I'm so bored I could die.' ,
420,6.0,18.0,Stanford,- No.,
421,6.0,18.0,Carrie,- Hey. Hi.,
422,6.0,18.0,Samantha, - Hey.,
423,6.0,18.0,Samantha,This funeral is better than fashion week.,
424,6.0,18.0,Stanford,I know. Marcus is saving us seats next to Hugh Jackman.,
425,6.0,18.0,Stanford,I'll see you in there.,
426,6.0,18.0,Charlotte,- I didn't know Lexi had so many friends.,
427,6.0,18.0,Carrie,  - She wasn't always so tragic.,
428,6.0,18.0,Carrie,- Remember the 80s? - She was the 'it' girl.,
429,6.0,18.0,Samantha,I thought I was the 'it' girl.,
430,6.0,18.0,Miranda,"Well, it's your word against a dead girl. So you win.",
431,6.0,18.0,Carrie,"You guys, we're suppose to be in mourning.",
432,6.0,18.0,Carrie,- We are. It's the end of an era.  ,
433,6.0,18.0,Samantha,- Yep. The party's officially over.,
434,6.0,18.0,Carrie,"Ladies, if you are single in New York, after a certain point,",
435,6.0,18.0,Carrie,there is nowhere to go but down.,
436,6.0,18.0,Miranda,18 stories down to be exact.,
437,6.0,18.0,Carrie,- I'm going to Paris. ,
438,6.0,18.0,Charlotte,- That's so exciting.,
439,6.0,18.0,Samantha,Good for you.,
440,6.0,18.0,Miranda,Because you're afraid of going out a window?,
441,6.0,18.0,Carrie,No. Because I wanna open a new one.,
442,6.0,18.0,Miranda,- What about your job?  ,
443,6.0,18.0,Carrie,- I quit.,
444,6.0,18.0,Miranda,- What? When did you.. ,
445,6.0,18.0,Carrie,- Stop.,
446,6.0,18.0,Carrie,We are done with the question portion of the program.,
447,6.0,18.0,Carrie,I'm happy. I'm going.,
448,6.0,18.0,Carrie,Now let's go say goodbye to Lexi.,
449,6.0,18.0,Samantha,"Well, it really is the end of an era.",
450,6.0,18.0,Carrie,"After the funeral, a couple of friends walked a couple of blocks.",
451,6.0,18.0,Miranda,- You wanna get something to eat?,
452,6.0,18.0,Carrie, - I'm not hungry but I'll go sit with you.,
453,6.0,18.0,Miranda,- Okay. Isn't Gordan's around here? ,
454,6.0,18.0,Carrie,- It's two blocks.,
455,6.0,18.0,Miranda,I can't believe you quit your job.,
456,6.0,18.0,Miranda,Couldn't you write the column there?,
457,6.0,18.0,Carrie,No. They weren't really into my American girl in Paris angle.,
458,6.0,18.0,Carrie,"New York paper, New York girl. Got to be such a hassle so.",
459,6.0,18.0,Miranda,Are they gonna have someone new writing?,
460,6.0,18.0,Carrie,Don't know. Probably some 29 year old single girl with all new problems.,
461,6.0,18.0,Miranda,- I think you're making a mistake.,
462,6.0,18.0,Carrie,"  - Miranda, please.",
463,6.0,18.0,Miranda,"Carrie, you can't quit your column. It's who you are.",
464,6.0,18.0,Carrie,"No, it's not who I am, it's what I do.",
465,6.0,18.0,Carrie,That' s my column.,
466,6.0,18.0,Carrie,- I think I'm gonna go home.,
467,6.0,18.0,Miranda, - What? I'm not allowed to have an opinion?,
468,6.0,18.0,Carrie,You have an opinion. You've had it for quite some time.,
469,6.0,18.0,Miranda,What are you gonna do over there without your job? Eat croissant?,
470,6.0,18.0,Carrie,Why can't you be happy for me?,
471,6.0,18.0,Miranda,I'm sorry but...,
472,6.0,18.0,Miranda,I don't understand why you have to move away and give up your life.,
473,6.0,18.0,Carrie,- You moved to Brooklyn. ,
474,6.0,18.0,Miranda,- That's just Brooklyn.,
475,6.0,18.0,Carrie,I cannot stay in New York and be single for you.,
476,6.0,18.0,Miranda,- What?  ,
477,6.0,18.0,Carrie,- This is about you.,
478,6.0,18.0,Carrie,"As long as I'm here, in the same place, writing my column",
479,6.0,18.0,Carrie,- then nothing has really changed. ,
480,6.0,18.0,Miranda,"- No, This is about you.",
481,6.0,18.0,Carrie,"No, you moved on, Charlotte's moved on. Even Samantha's moved on.",
482,6.0,18.0,Carrie,I can stay here and write about my life or I can go with him and live my life.,
483,6.0,18.0,Miranda,You mean his life.,
484,6.0,18.0,Miranda,"Carrie I love you, come on.",
485,6.0,18.0,Carrie,- Just say it. You don't like him.,
486,6.0,18.0,Miranda,"  - Fine, I don't like him.",
487,6.0,18.0,Carrie,Then don't you go to Paris with him.,
488,6.0,18.0,Miranda,You're living in a fantasy.,
489,6.0,18.0,Carrie,Maybe I was living in a fantasy.,
490,6.0,18.0,Carrie,But I found a man who could make it a reality.,
491,6.0,18.0,Carrie,And I wasn't gonna question any of it.,
492,6.0,18.0,Carrie,Not even how he found a horse drawn sleigh in the middle of Manhattan.,
0,6.0,19.0,Carrie,Some outfits wait a lifetime to be taken somewhere special.,
1,6.0,19.0,Carrie,The same can be true of people.,
2,6.0,19.0,Aleksandr,"Hi, it's Aleks.",
3,6.0,19.0,Aleksandr,"Stop packing, they have clothes here in Paris.",
4,6.0,19.0,Aleksandr,See you tomorrow. Safe flight.,
